time,vel_y,cmd_y
78.873,0.00048469371269311943,0.0
78.893,0.0014066838220325212,0.0
78.913,0.001502294016117502,0.0
78.933,0.0009427570589992509,0.0
78.953,0.000972910944237282,0.0
78.973,0.0011623646337478345,0.0
78.993,0.0006587925216521644,0.0
79.013,0.0008311221605034222,0.0
79.033,0.0008860800372289958,0.0
79.053,0.0008483430755603593,0.0
79.073,0.0010981901652788201,0.0
79.093,0.0012975886404425429,0.0
79.113,0.0019007071458142187,0.0
79.133,0.0015681824670578483,0.0
79.153,0.0023046058869650287,0.0
79.173,0.001884081699818288,0.0
79.193,0.0023386585361974007,0.0
79.213,0.0021768045304787938,0.0
79.233,0.0021896766020097626,0.0
79.253,0.0018556135327447187,0.0
79.273,0.002326784166272107,0.0
79.293,0.0025531175585594133,0.0
79.313,0.0019550325098556588,0.0
79.333,0.0016132885219612382,0.9998552218567711
79.353,0.002277972220978775,0.9998552218567711
79.373,0.0020893362233648438,0.9998552218567711
79.393,0.002177367942319727,0.9998567261031832
79.413,0.0046631120188769335,0.9998567261031832
79.433,0.010099454457491852,0.9998563399923663
79.453,0.020444796582363502,0.9998563399923663
79.473,0.0344798326403963,0.9998563399923663
79.493,0.05366188729963471,0.9998661909942224
79.513,0.07551287149352372,0.9998661909942224
79.533,0.09877296647849122,0.9975388003963915
79.553,0.12420691343718224,0.9975388003963915
79.573,0.1501928717593812,0.9975388003963915
79.593,0.1753925924297297,0.9938734051002135
79.613,0.20068571039412836,0.9938734051002135
79.633,0.22611668982198266,0.991281360838748
79.653,0.2512721721168268,0.991281360838748
79.673,0.27558649052246964,0.991281360838748
79.693,0.3009511748913397,0.9911382791311705
79.713,0.32428149629562786,0.9911382791311705
79.733,0.34704209271799086,0.9913166028253823
79.753,0.36936970362841437,0.9913166028253823
79.773,0.39038279217490673,0.9913166028253823
79.793,0.4115007548628379,0.991683027741795
79.813,0.4317042085633639,0.991683027741795
79.833,0.45081240477293155,0.9926191438775971
79.853,0.4695235670759275,0.9926191438775971
79.873,0.48772605392988383,0.9926191438775971
79.893,0.5044233536485837,0.9931681521706859
79.913,0.5201338250746238,0.9931681521706859
79.933,0.5363713364967929,0.9940787299220414
79.953,0.5520939191204868,0.9940787299220414
79.973,0.5678282302879288,0.9940787299220414
79.993,0.5830377766635826,0.9946474344315551
80.013,0.5983549281521732,0.9946474344315551
80.033,0.6123031132246283,0.9954052590341057
80.053,0.6256014930370581,0.9954052590341057
80.073,0.6389482731628215,0.9954052590341057
80.093,0.6506956335247845,0.9958286744436505
80.113,0.6631422270096197,0.9958286744436505
80.133,0.6747916698383862,0.9964131887099426
80.153,0.6849103627419576,0.9964131887099426
80.173,0.6949466377354441,0.9964131887099426
80.193,0.7059183955719627,0.9967586371264286
80.213,0.7150677484432058,0.9967586371264286
80.233,0.7237942359880306,0.9972043037144874
80.253,0.7332300352964117,0.9972043037144874
80.273,0.7419358233226153,0.9972043037144874
80.293,0.7499102351398073,0.9974160883533054
80.313,0.7579115182890093,0.9974160883533054
80.333,0.7648383377492554,0.997731019640629
80.353,0.771620936746072,0.997731019640629
80.373,0.7784756572074824,0.997731019640629
80.393,0.7852732869957142,0.9979002391068837
80.413,0.7913199362217005,0.9979002391068837
80.433,0.7972273375738557,0.9981254456549029
80.453,0.8032964963715906,0.9981254456549029
80.473,0.8097953716497608,0.9981254456549029
80.493,0.81494203870492,0.9982424889621258
80.513,0.8200753571106791,0.9982424889621258
80.533,0.8246650354571288,0.998417224616846
80.553,0.8290827696691315,0.998417224616846
80.573,0.8341839662684603,0.998417224616846
80.593,0.8390853165389143,0.9984899964143165
80.613,0.844081148203255,0.9984899964143165
80.633,0.8482543542730764,0.9986238165801836
80.653,0.8519122686719479,0.9986238165801836
80.673,0.8554872231394403,0.9986238165801836
80.693,0.8589131596124439,0.9987002724952441
80.713,0.8626931973455778,0.9987002724952441
80.733,0.8659435395536084,0.998784691757555
80.753,0.8689758235043534,0.998784691757555
80.773,0.8716277409504738,0.998784691757555
80.793,0.8755492222857879,0.9988558003396797
80.813,0.8783848087315667,0.9988558003396797
80.833,0.8813927944108991,0.9989193879129659
80.853,0.8839583963521271,0.9989193879129659
80.873,0.8870455971955149,0.9989193879129659
80.893,0.8893783654017938,0.9989417034081083
80.913,0.892016006611892,0.9989417034081083
80.933,0.8946997366983824,0.9990148078388752
80.953,0.8970941192514179,0.9990148078388752
80.973,0.8993046565891523,0.9990148078388752
80.993,0.9011692681453403,0.9990410419501178
81.013,0.9040746782696927,0.9990410419501178
81.033,0.9068130407830428,0.9990820523928555
81.053,0.9095348734893329,0.9990820523928555
81.073,0.9105335675253617,0.9990820523928555
81.093,0.9133631694317847,0.9991142481360703
81.113,0.9156042817058886,0.9991142481360703
81.133,0.9183736911639508,0.9991505877967704
81.153,0.920539448110262,0.9991505877967704
81.173,0.9220098256281131,0.9991505877967704
81.193,0.9235108171877924,0.9991765957867813
81.213,0.9242107930628463,0.9991765957867813
81.233,0.9262912006841956,0.9992133496330406
81.253,0.9280855995979637,0.9992133496330406
81.273,0.9296772772864758,0.9992133496330406
81.293,0.9306883700606827,0.9992364713818024
81.313,0.931344451971799,0.9992364713818024
81.333,0.9331341825161245,0.9992577621222172
81.353,0.9353184592937324,0.9992577621222172
81.373,0.9354962993645992,0.9992577621222172
81.393,0.9372775351585176,0.9992745180111438
81.413,0.937790009738937,0.9992745180111438
81.433,0.9385017258359929,0.9992952868922117
81.453,0.9394228399783116,0.9992952868922117
81.473,0.9402792275704696,0.9992952868922117
81.493,0.9404380707364578,0.9993050722139483
81.513,0.941084154885496,0.9993050722139483
81.533,0.9415274861751852,0.9993226812337113
81.553,0.9423497079782123,0.9993226812337113
81.573,0.9430511218254841,0.9993226812337113
81.593,0.9448327660485732,0.9993286177707901
81.613,0.9452026210894076,0.9993286177707901
81.633,0.9460423549107616,0.9993420549539297
81.653,0.9468751342948132,0.9993420549539297
81.673,0.947929157583537,0.9993420549539297
81.693,0.9494062079581166,0.9993437728682967
81.713,0.9499656342445217,0.9993437728682967
81.733,0.9504065782027533,0.9993474757103007
81.753,0.9503578141480693,0.9993474757103007
81.773,0.9511318767367105,0.9993474757103007
81.793,0.9515839184738445,0.9993595020640743
81.813,0.9520731273746885,0.9993595020640743
81.833,0.95213474306173,0.9993741670809152
81.853,0.9525680455903842,0.9993741670809152
81.873,0.9533956287708515,0.9993741670809152
81.893,0.9535730812513085,0.9993797132873194
81.913,0.9531198433690216,0.9993797132873194
81.933,0.9546178504390408,0.999376691536931
81.953,0.9549549351176037,0.999376691536931
81.973,0.9550171765246155,0.999376691536931
81.993,0.9551775917259497,0.9993845899421847
82.013,0.9547865216807481,0.9993845899421847
82.033,0.9550599725353319,0.9993826948581978
82.053,0.9544482015956949,0.9993826948581978
82.073,0.9547929954361877,0.9993826948581978
82.093,0.9555992055144799,0.9993845549782042
82.113,0.9558148320153891,0.9993845549782042
82.133,0.9560708722704385,0.9993948742099111
82.153,0.9563727747034364,0.9993948742099111
82.173,0.9580922604668165,0.9993948742099111
82.193,0.9591920707229884,0.9993900440045025
82.213,0.9602249302477275,0.9993900440045025
82.233,0.9609997658564668,0.9993817086655162
82.253,0.9622218841288569,0.9993817086655162
82.273,0.9628194437204712,0.9993817086655162
82.293,0.9632824640577932,0.9993906414530314
82.313,0.964416772248499,0.9993906414530314
82.333,0.9642350941621644,0.9993956944721472
82.353,0.9645377118031679,0.9993956944721472
82.373,0.964753159623937,0.9993956944721472
82.393,0.9645713392598266,0.9994056818439664
82.413,0.9648739926948448,0.9994056818439664
82.433,0.9653423535469247,0.9994218756152147
82.453,0.965430501088897,0.9994218756152147
82.473,0.9663473920814286,0.9994218756152147
82.493,0.9659544110703221,0.9994281220235401
82.513,0.9664723803711308,0.9994281220235401
82.533,0.9668804266631673,0.9994258703706279
82.553,0.9674941242946252,0.9994258703706279
82.573,0.9682761851028974,0.9994258703706279
82.593,0.9693655680509665,0.9994214487631904
82.613,0.9698592780971775,0.9994214487631904
82.633,0.9703261830760996,0.9994316763737947
82.653,0.9706533364419634,0.9994316763737947
82.673,0.971138517214905,0.9994316763737947
82.693,0.9715984909429923,0.9994326973345026
82.713,0.9707928249795734,0.9994326973345026
82.733,0.9702232763971094,0.9994394011877971
82.753,0.9703851075517042,0.9994394011877971
82.773,0.9704864175149067,0.9994394011877971
82.793,0.970984382915984,0.9994534774704615
82.813,0.9712806632730536,0.9994534774704615
82.833,0.9718797583136164,0.9994570238591808
82.853,0.9715132931036071,0.9994570238591808
82.873,0.9721939759871677,0.9994570238591808
82.893,0.9726154827350671,0.9994505515119707
82.913,0.97264821680182,0.9994505515119707
82.933,0.972871724618882,0.9994452907711997
82.953,0.9726774249543658,0.9994452907711997
82.973,0.9728411490658307,0.9994452907711997
82.993,0.9737525604482193,0.9994487765809568
83.013,0.9747919166445868,0.9994487765809568
83.033,0.9756545930687343,0.9994545356980437
83.053,0.9755023467350507,0.9994545356980437
83.073,0.9760506545833675,0.9994545356980437
83.093,0.9766709424308347,0.999452345089818
83.113,0.9774622997908969,0.999452345089818
83.133,0.9773855381989969,0.9994602590915255
83.153,0.9772242203542053,0.9994602590915255
83.173,0.9775222127379396,0.9994602590915255
83.193,0.9771778515739091,0.9994664133246769
83.213,0.9776505952643171,0.9994664133246769
83.233,0.9776837972141631,0.9994693465956977
83.253,0.9768306830823451,0.9994693465956977
83.273,0.9772734041700776,0.9994693465956977
83.293,0.9774515244924983,0.9994757586195798
83.313,0.9770381046103369,0.9994757586195798
83.333,0.9770294520768181,0.9994745336621466
83.353,0.9775622351255219,0.9994745336621466
83.373,0.977277594139749,0.9994745336621466
83.393,0.9768507695478263,0.9994745985916571
83.413,0.9771269558562798,0.9994745985916571
83.433,0.9778361423247556,0.9994713019919276
83.453,0.97796243190038,0.9994713019919276
83.473,0.9778058724533387,0.9994713019919276
83.493,0.9779896084249918,0.9994720742111726
83.513,0.9775904977322438,0.9994720742111726
83.533,0.9780143612736076,0.9994751688390608
83.553,0.9783414958491287,0.9994751688390608
83.573,0.9778025015928103,0.9994751688390608
83.593,0.9768539828623697,0.9994756332545436
83.613,0.9756397855531136,0.9994756332545436
83.633,0.975935548054511,0.9994743149478854
83.653,0.9761588199120805,0.9994743149478854
83.673,0.9763189249830875,0.9994743149478854
83.693,0.976638197826631,0.9994747437757263
83.713,0.9767110095651644,0.9994747437757263
83.733,0.9765122898673464,0.9994695626018221
83.753,0.9764452178628041,0.9994695626018221
83.773,0.9764747400509151,0.9994695626018221
83.793,0.9773544016956162,0.9994674258102118
83.813,0.9784973063499784,0.9994674258102118
83.833,0.978039060935204,0.9994663952565821
83.853,0.9784682420787724,0.9994663952565821
83.873,0.9779843676789193,0.9994663952565821
83.893,0.9780778345200798,0.9994627892083647
83.913,0.9782974715879441,0.9994627892083647
83.933,0.9790482811871025,0.9994682214104743
83.953,0.9789826869080299,0.9994682214104743
83.973,0.977828137776975,0.9994682214104743
83.993,0.9771685742907225,0.9994783640843253
84.013,0.9768800064145519,0.9994783640843253
84.033,0.9771365726283228,0.9994710573018715
84.053,0.9766583385698986,0.9994710573018715
84.073,0.9767131353443375,0.9994710573018715
84.093,0.9775497324231777,0.9994692468938731
84.113,0.9776569011871404,0.9994692468938731
84.133,0.9784325790557307,0.99946736185758
84.153,0.978390736824987,0.99946736185758
84.173,0.9788429297453535,0.99946736185758
84.193,0.9780729257536891,0.999461665248348
84.213,0.9780191078783976,0.999461665248348
84.233,0.9778305326898004,0.9994627594422495
84.253,0.9778758699947288,0.9994627594422495
84.273,0.9777097301923368,0.9994627594422495
84.293,0.977409273480198,0.9994681375309815
84.313,0.9759059882500671,0.9994681375309815
84.333,0.9753208988247506,0.9994724693953677
84.353,0.9756996922538357,0.9994724693953677
84.373,0.976112905349356,0.9994724693953677
84.393,0.9759386633233511,0.9994611393170957
84.413,0.9760649993009678,0.9994611393170957
84.433,0.9761580957475356,0.9994564361730657
84.453,0.9761283498967162,0.9994564361730657
84.473,0.976739635435248,0.9994564361730657
84.493,0.9767955382771148,0.999448980867674
84.513,0.9763340660750462,0.999448980867674
84.533,0.976789706164416,0.9994515007322614
84.553,0.9769339335837994,0.9994515007322614
84.573,0.9775860392941609,0.9994515007322614
84.593,0.9778467070634838,0.9994532247993135
84.613,0.9781975469650291,0.9994532247993135
84.633,0.9801213598957621,0.9994494728074269
84.653,0.9805920236419751,0.9994494728074269
84.673,0.9812196835740925,0.9994494728074269
84.693,0.9817766162241716,0.9994539990098172
84.713,0.9828149708472249,0.9994539990098172
84.733,0.9834475369192537,0.9994612634745498
84.753,0.9836748421822246,0.9994612634745498
84.773,0.9841943961095716,0.9994612634745498
84.793,0.9840221278154672,0.9994605847931386
84.813,0.9846463715275069,0.9994605847931386
84.833,0.9843225833293898,0.9994818702931818
84.853,0.9842478353770089,0.9994818702931818
84.873,0.9837491249232626,0.9994818702931818
84.893,0.9844604583382456,0.9994890019675974
84.913,0.9846692095609242,0.9994890019675974
84.933,0.9840765240747189,0.9994930012922663
84.953,0.9843354246515482,0.9994930012922663
84.973,0.9845125534519438,0.9994930012922663
84.993,0.9846496839397743,0.9994896034434918
85.013,0.9846547028502819,0.9994896034434918
85.033,0.9844067796820231,0.9994898490915681
85.053,0.98459294577233,0.9994898490915681
85.073,0.9851732862573969,0.9994898490915681
85.093,0.9856466382065563,0.9994941374081605
85.113,0.9851367546457336,0.9994941374081605
85.133,0.9852898891760709,0.9994908804877259
85.153,0.9850632816678309,0.9994908804877259
85.173,0.9845388168369482,0.9994908804877259
85.193,0.9840116650799363,0.999487663838779
85.213,0.9840917027492047,0.999487663838779
85.233,0.9843088534478429,0.9994949482498444
85.253,0.9837684063063928,0.9994949482498444
85.273,0.9839892019616826,0.9994949482498444
85.293,0.9838680545155638,0.9994909512463663
85.313,0.9839914824545344,0.9994909512463663
85.333,0.9842508766095464,0.9994781339159077
85.353,0.9848686862847381,0.9994781339159077
85.373,0.985028421090932,0.9994781339159077
85.393,0.9848816316874359,0.999480971519455
85.413,0.9849123936859445,0.999480971519455
85.433,0.9846783923914791,0.9994766040832469
85.453,0.9838751334391217,0.9994766040832469
85.473,0.9837248689517815,0.9994766040832469
85.493,0.9838452933063736,0.9994735458810279
85.513,0.9832810283636609,0.9994735458810279
85.533,0.982815231002822,0.999480884917653
85.553,0.9823189867983858,0.999480884917653
85.573,0.9822266465589166,0.999480884917653
85.593,0.9836407363834744,0.9994824801772333
85.613,0.9844600298062328,0.9994824801772333
85.633,0.985280141293557,0.9994748015629945
85.653,0.9847731003865542,0.9994748015629945
85.673,0.9848609639061815,0.9994748015629945
85.693,0.9849131750325845,0.9994727903732209
85.713,0.9848180604897454,0.9994727903732209
85.733,0.9842745331086282,0.9994662166043305
85.753,0.984340714594574,0.9994662166043305
85.773,0.9849104217377802,0.9994662166043305
85.793,0.9844801320466837,0.9994725645335769
85.813,0.9847854509842183,0.9994725645335769
85.833,0.9844328388956952,0.9994823933711164
85.853,0.9844255978766075,0.9994823933711164
85.873,0.9851198243517877,0.9994823933711164
85.893,0.9849258302154056,0.9994800280665096
85.913,0.9851657690930185,0.9994800280665096
85.933,0.9846240105332122,0.999475666203331
85.953,0.9840882302875693,0.999475666203331
85.973,0.9841642273026775,0.999475666203331
85.993,0.9838531494403104,0.9994779007486604
86.013,0.982882019954134,0.9994779007486604
86.033,0.9821254356911313,0.999476119731869
86.053,0.9830145673795855,0.999476119731869
86.073,0.9834238949856962,0.999476119731869
86.093,0.9824581603137694,0.999476961729343
86.113,0.9819874479444648,0.999476961729343
86.133,0.9817442632682044,0.9994714910976765
86.153,0.9814098960748324,0.9994714910976765
86.173,0.9808637113076277,0.9994714910976765
86.193,0.9803888419357478,0.9994652276763439
86.213,0.980164870587124,0.9994652276763439
86.233,0.9808560312088027,0.9994601318782391
86.253,0.981086442219944,0.9994601318782391
86.273,0.9807550617203449,0.9994601318782391
86.293,0.9810089275924805,0.999458966951805
86.313,0.981134407851308,0.999458966951805
86.333,0.9811726153863972,0.9994519693402478
86.353,0.9817579727014611,0.9994519693402478
86.373,0.981494501975181,0.9994519693402478
86.393,0.9819200346512235,0.9994412195901615
86.413,0.9822793527623104,0.9994412195901615
86.433,0.9824712550128196,0.9994492003709696
86.453,0.9822857764091946,0.9994492003709696
86.473,0.9819197005456006,0.9994492003709696
86.493,0.9818190421964693,0.999451544555973
86.513,0.9813364853787577,0.999451544555973
86.533,0.981374238564995,0.9994503571169182
86.553,0.9817058867477941,0.9994503571169182
86.573,0.9821883870756263,0.9994503571169182
86.593,0.9815960690233726,0.9994550441513677
86.613,0.9827294648015588,0.9994550441513677
86.633,0.983738417769684,0.9994576719664993
86.653,0.9843894872220884,0.9994576719664993
86.673,0.9848284430823078,0.9994576719664993
86.693,0.9858737359063249,0.9994544118963695
86.713,0.9865088318396477,0.9994544118963695
86.733,0.9871053747109466,0.999454146431323
86.753,0.9870315135568181,0.999454146431323
86.773,0.9868591207131934,0.999454146431323
86.793,0.986398502025059,0.9994584180226428
86.813,0.9862217039449432,0.9994584180226428
86.833,0.9861175967672199,0.9994735665607757
86.853,0.9860515339412665,0.9994735665607757
86.873,0.9862670438712761,0.9994735665607757
86.893,0.9858685764695503,0.9994840832104424
86.913,0.9871182092304366,0.9994840832104424
86.933,0.9865370684345052,0.9994817446000812
86.953,0.9873149166352442,0.9994817446000812
86.973,0.9880025054182344,0.9994817446000812
86.993,0.988431381329084,0.999475160414137
87.013,0.9891010090059381,0.999475160414137
87.033,0.9897120034506616,0.999476223494965
87.053,0.9901159823067129,0.999476223494965
87.073,0.9903855492575822,0.999476223494965
87.093,0.9905022110599216,0.999475697316063
87.113,0.9904981382273809,0.999475697316063
87.133,0.9898976312629882,0.9994860145881952
87.153,0.9886298151083669,0.9994860145881952
87.173,0.9888367956173233,0.9994860145881952
87.193,0.9891961237714977,0.9994925635435031
87.213,0.9893572304500975,0.9994925635435031
87.233,0.9895518677755403,0.9994977697752894
87.253,0.9895209051632998,0.9994977697752894
87.273,0.9900509009978214,0.9994977697752894
87.293,0.9904300828343325,0.9994975906602996
87.313,0.9901316753409928,0.9994975906602996
87.333,0.9899344007221509,0.0
87.353,0.9897701129465626,0.0
87.373,0.990254806652057,0.0
87.393,0.9894290100488479,0.0
87.413,0.9865240895272066,0.0
87.433,0.9801838879517482,0.0
87.453,0.969224841526694,0.0
87.473,0.9526211593324132,0.0
87.493,0.9325264643792917,0.0
87.513,0.908771828747762,0.0
87.533,0.882573780729069,0.0
87.553,0.8568055184644532,0.0
87.573,0.8305981742888867,0.0
87.593,0.8045867582398204,0.0
87.613,0.7797669410019338,0.0
87.633,0.7536691188471482,0.0
87.653,0.7288289525252025,0.0
87.673,0.7047757100468423,0.0
87.693,0.6807914775753844,0.0
87.713,0.6562325941800965,0.0
87.733,0.6335357131615921,0.0
87.753,0.6120300993877797,0.0
87.773,0.5905084626771462,0.0
87.793,0.5701199076868104,0.0
87.813,0.5506638530882049,0.0
87.833,0.531867288972853,0.0
87.853,0.5137656758743976,0.0
87.873,0.49620984384803274,0.0
87.893,0.4788743688293282,0.0
87.913,0.4626355162652339,0.0
87.933,0.4473859974153885,0.0
87.953,0.43204247277023294,0.0
87.973,0.4167623208287125,0.0
87.993,0.4012495416495738,0.0
88.013,0.38725608968357594,0.0
88.033,0.3742747727658483,0.0
88.053,0.3610290732024246,0.0
88.073,0.3482458863924046,0.0
88.093,0.33695014087901903,0.0
88.113,0.3253476751280447,0.0
88.133,0.3137480975658992,0.0
88.153,0.30225992074979163,0.0
88.173,0.2916198634187683,0.0
88.193,0.2818968031039951,0.0
88.213,0.2725153646314131,0.0
88.233,0.2634271362833255,0.0
88.253,0.2549198795107912,0.0
88.273,0.24652805880147072,0.0
88.293,0.23850480049786615,0.0
88.313,0.23060599794051043,0.0
88.333,0.2232574786593276,0.0
88.353,0.2166096800006918,0.0
88.373,0.20997285822279313,0.0
88.393,0.20376371962346645,0.0
88.413,0.1970326477795644,0.0
88.433,0.19097371568205385,0.0
88.453,0.1844804389174488,0.0
88.473,0.17962324647251868,0.0
88.493,0.17370769306262637,0.0
88.513,0.1685442603240446,0.0
88.533,0.16289020647603336,0.0
88.553,0.15828510435352747,0.0
88.573,0.15398273918872002,0.0
88.593,0.15043922819482675,0.0
88.613,0.1463031078115691,0.0
88.633,0.14245453060079155,0.0
88.653,0.13847082173701333,0.0
88.673,0.13560254071220523,0.0
88.693,0.13200039363910493,0.0
88.713,0.12815481924250033,0.0
88.733,0.12495876587528325,0.0
88.753,0.12208690331143938,0.0
88.773,0.11893133000790516,0.0
88.793,0.1161017356539627,0.0
88.813,0.114083771924906,0.0
88.833,0.11105816771051824,0.0
88.853,0.10832150196560832,0.0
88.873,0.10475611843935954,0.0
88.893,0.10247158823000768,0.0
88.913,0.1000588488441245,0.0
88.933,0.0963793070206989,0.0
88.953,0.0941068586707332,0.0
88.973,0.09249145823170993,0.0
88.993,0.0913891094975045,0.0
89.013,0.08915329447693499,0.0
89.033,0.08713844682279384,0.0
89.053,0.08622792124641047,0.0
89.073,0.084230472682442,0.0
