time,vel_x,cmd_x
53.033,0.0036543114751666087,0.0
53.053,0.003226196478417335,0.0
53.073,0.0032554614435767013,0.0
53.093,0.0038171777004397394,0.0
53.113,0.0034000994596474123,0.0
53.133,0.0036323762700441013,0.0
53.153,0.0032067429611910754,0.0
53.173,0.002996662700042909,0.0
53.193,0.0034527598987497588,0.0
53.213,0.003392543379681054,0.0
53.233,0.0032718097068264733,0.0
53.253,0.0029179802809532786,0.0
53.273,0.0031911464420726304,0.0
53.293,0.0034081963681792844,0.0
53.313,0.0037741676363115292,0.0
53.333,0.004217628932437539,0.0
53.353,0.0037101620613776997,0.0
53.373,0.003716846096906511,0.0
53.393,0.003582943090239416,0.0
53.413,0.003001996159420857,0.0
53.433,0.002770875950999284,0.0
53.453,0.0025761651573734446,0.0
53.473,0.0022837765226832946,0.0
53.493,0.002327262844841767,0.0
53.513,0.0024432727539203006,0.0
53.533,0.00369279971467946,0.0
53.553,0.0040978868925883516,0.0
53.573,0.004010791039959827,0.0
53.593,0.003942007502957471,0.0
53.613,0.004496947663306493,0.0
53.633,0.0047934455762039105,0.0
53.653,0.004849733379970514,0.0
53.673,0.0046524033784753945,0.0
53.693,0.004746453159696053,0.0
53.713,0.004352105345479587,0.0
53.733,0.004889116599973939,0.0
53.753,0.0056493591950578115,0.0
53.773,0.006206404249557099,0.0
53.793,0.005070603422055539,0.0
53.813,0.0040777372145853535,0.0
53.833,0.0028910560567788576,0.0
53.853,0.0027742211157199635,0.0
53.873,0.002364727321518794,0.0
53.893,0.0015549560574099311,0.0
53.913,0.0008121982551370028,0.0
53.933,0.00043681650738924436,0.0
53.953,0.0013051854388173418,0.0
53.973,0.0011249773692610838,0.0
53.993,0.001492355505245168,0.0
54.013,0.0010679662790130807,0.0
54.033,0.0007228868804812812,0.0
54.053,0.0005461417379000648,0.0
54.073,0.00011763604138425199,0.0
54.093,0.00014003923177050945,0.0
54.113,0.00013420546004597536,0.0
54.133,-1.842999483907376e-05,0.0
54.153,0.000496484301478436,0.0
54.173,-0.0006416567993225464,0.0
54.193,-0.0004425820822483491,0.0
54.213,-0.000260203280163695,0.0
54.233,0.0006366349482926049,0.0
54.253,0.0009694072704159462,0.0
54.273,0.0009515993489743863,0.0
54.293,0.0011333504994827397,0.0
54.313,0.0014675076378299888,0.0
54.333,0.001433518422889181,0.0
54.353,0.0008701105799114875,0.0
54.373,0.000323761429725009,0.0
54.393,0.0006277380025448343,0.0
54.413,3.97256307995301e-05,0.0
54.433,0.00048656444927503486,0.0
54.453,0.00029345238542213966,0.0
54.473,8.91984898223504e-05,0.0
54.493,2.9848017426594855e-05,0.0
54.513,-0.00012806238921851592,0.0
54.533,0.0001154628013914449,0.0
54.553,-0.00019855299601191257,0.0
54.573,-0.0009449152024361751,0.0
54.593,-0.0017730023947866364,0.0
54.613,-0.0022316500874494686,0.0
54.633,-0.0017811681544385176,0.0
54.653,-0.00178487899419915,0.0
54.673,-0.0017228510080865588,0.0
54.693,-0.0015191455628445836,0.0
54.713,-0.0010092858985934895,0.0
54.733,-0.0011825554709282082,0.0
54.753,-0.0016465170225385423,0.0
54.773,-0.0014825434668136082,0.0
54.793,-0.001537765033632234,0.0
54.813,-0.0005418941659924962,0.0
54.833,-0.0012626208713467924,0.0
54.853,-0.0018975328091956692,0.0
54.873,-0.0020609175806930798,0.0
54.893,-0.0017384583374031259,0.0
54.913,-0.001732503297756325,0.0
54.933,-0.0019863583057528065,0.0
54.953,-0.001598607256802762,0.0
54.973,-0.0021589066520339944,0.0
54.993,-0.0023367633277057123,0.0
55.013,-0.0027054907854642428,0.0
55.033,-0.002807803966816069,0.0
55.053,-0.003370861660016077,0.0
55.073,-0.0033326690210930287,0.0
55.093,-0.003135148212159799,0.0
55.113,-0.003000718753731328,0.0
55.133,-0.003021932143631845,0.0
55.153,-0.0027439198803817727,0.0
55.173,-0.0019895523766438367,0.0
55.193,-0.0020004728112623287,0.0
55.213,-0.001437884395151475,0.0
55.233,-0.001966939289365661,0.0
55.253,-0.0021370124475875813,0.0
55.273,-0.002011122583587521,0.0
55.293,-0.002472668841132784,0.9998842163297246
55.313,-0.002530334683374585,0.9998842163297246
55.333,-0.0023881484035136683,0.9998858121813688
55.353,-0.0012957740618372872,0.9998858121813688
55.373,0.00277797351723759,0.9998858121813688
55.393,0.010373208723385156,0.9998841729389993
55.413,0.022446325499678024,0.9998841729389993
55.433,0.0382142024641346,0.9997122765291785
55.453,0.058350669219123415,0.9997122765291785
55.473,0.08102340033778489,0.9997122765291785
55.493,0.10617649240558788,0.9979827504903582
55.513,0.13193283659507163,0.9979827504903582
55.533,0.15908704209650482,0.9923312369755264
55.553,0.18620882904641056,0.9923312369755264
55.573,0.21256948246264057,0.9923312369755264
55.593,0.23825236457402169,0.9898892697556337
55.613,0.2632360556493118,0.9898892697556337
55.633,0.2867778076668055,0.9894732647288497
55.653,0.3111642377670659,0.9894732647288497
55.673,0.33442001697442825,0.9894732647288497
55.693,0.3573241364536129,0.9897962198307266
55.713,0.3799304797052615,0.9897962198307266
55.733,0.40168638275901514,0.990675615626168
55.753,0.4233606657140965,0.990675615626168
55.773,0.44347549328414504,0.990675615626168
55.793,0.4624726968108601,0.9912310322347548
55.813,0.48052440309103156,0.9912310322347548
55.833,0.49774619651015806,0.9922343867166769
55.853,0.5147452705641685,0.9922343867166769
55.873,0.5306902088065582,0.9922343867166769
55.893,0.5462545670321385,0.9929131466571522
55.913,0.5608462285057283,0.9929131466571522
55.933,0.5753222155426506,0.9938714614970864
55.953,0.5891292951200114,0.9938714614970864
55.973,0.6024706371912554,0.9938714614970864
55.993,0.6148994109769068,0.9944199286182326
56.013,0.627137616675232,0.9944199286182326
56.033,0.6390940334240409,0.995122052758872
56.053,0.6513057119021651,0.995122052758872
56.073,0.6628392757085991,0.995122052758872
56.093,0.6737138327818962,0.995528080170941
56.113,0.6843189845859315,0.995528080170941
56.133,0.6944981543453622,0.9960340863123011
56.153,0.7049810122120687,0.9960340863123011
56.173,0.7154721205045675,0.9960340863123011
56.193,0.7246060136635497,0.996343149427047
56.213,0.7329184680650944,0.996343149427047
56.233,0.7413591818210801,0.9967673126179608
56.253,0.7492069580701438,0.9967673126179608
56.273,0.756306700418114,0.9967673126179608
56.293,0.7638009258712968,0.9970083054215858
56.313,0.7710580997835793,0.9970083054215858
56.333,0.7780158698304922,0.9973546171105289
56.353,0.7838898342819175,0.9973546171105289
56.373,0.7904288105388866,0.9973546171105289
56.393,0.7966638139691631,0.9975291755295654
56.413,0.8025920453208495,0.9975291755295654
56.433,0.808307744434815,0.9977313245656485
56.453,0.8138939334713782,0.9977313245656485
56.473,0.819197022163943,0.9977313245656485
56.493,0.8244849995813581,0.9978681564821799
56.513,0.8298471169398408,0.9978681564821799
56.533,0.8346082990985506,0.9980256578762923
56.553,0.8391616980596805,0.9980256578762923
56.573,0.8432890522890436,0.9980256578762923
56.593,0.8472281646929359,0.9981162887314768
56.613,0.8510085687676723,0.9981162887314768
56.633,0.8540410497895596,0.998262437343938
56.653,0.8574228592215144,0.998262437343938
56.673,0.8599177017378191,0.998262437343938
56.693,0.8635258437703706,0.998338194107037
56.713,0.8664027773074672,0.998338194107037
56.733,0.8694637038975226,0.9984338654866446
56.753,0.8722968536760436,0.9984338654866446
56.773,0.8754359651742285,0.9984338654866446
56.793,0.8779378238579829,0.998491360430028
56.813,0.879920316724297,0.998491360430028
56.833,0.8813733886681684,0.9985510038177553
56.853,0.8830475822501058,0.9985510038177553
56.873,0.8847965787036354,0.9985510038177553
56.893,0.8875617942422763,0.9985850644587798
56.913,0.8895997398152137,0.9985850644587798
56.933,0.8917036243830689,0.9986457440053285
56.953,0.893658486423848,0.9986457440053285
56.973,0.8967134970553067,0.9986457440053285
56.993,0.8996788683232525,0.9986717740588488
57.013,0.9017821974065013,0.9986717740588488
57.033,0.9043122986689172,0.9987021896383969
57.053,0.9068999324540036,0.9987021896383969
57.073,0.9089273175949113,0.9987021896383969
57.093,0.9110887500952779,0.998717312296942
57.113,0.9125077353960283,0.998717312296942
57.133,0.9144691663046177,0.9987612421892184
57.153,0.9158378839141091,0.9987612421892184
57.173,0.9175767743380544,0.9987612421892184
57.193,0.9193885768682661,0.9987972736652135
57.213,0.9211994471896535,0.9987972736652135
57.233,0.9222769295225463,0.9988512552131942
57.253,0.9233682133577888,0.9988512552131942
57.273,0.9238287261868652,0.9988512552131942
57.293,0.9242180488887469,0.9988746584012032
57.313,0.9253300847364647,0.9988746584012032
57.333,0.9270399025631842,0.998899340389759
57.353,0.9282262046417104,0.998899340389759
57.373,0.9293012823034833,0.998899340389759
57.393,0.9304825832051073,0.9989122034018488
57.413,0.9306677067900972,0.9989122034018488
57.433,0.9325897496124437,0.9989324592437754
57.453,0.9332004635173636,0.9989324592437754
57.473,0.9343921340024802,0.9989324592437754
57.493,0.935655072095079,0.9989288822318486
57.513,0.9365430904289864,0.9989288822318486
57.533,0.9373834983530486,0.9989550423093864
57.553,0.9376893796590118,0.9989550423093864
57.573,0.9383493564744415,0.9989550423093864
57.593,0.9391682971702547,0.9989590812893674
57.613,0.9402358966728535,0.9989590812893674
57.633,0.9411861483140025,0.9989766556937087
57.653,0.9422996773652983,0.9989766556937087
57.673,0.9427608220643957,0.9989766556937087
57.693,0.9432008345051404,0.9989841948676815
57.713,0.9439720791207123,0.9989841948676815
57.733,0.9456066774627633,0.9990011843523015
57.753,0.946159516722629,0.9990011843523015
57.773,0.9471244155328296,0.9990011843523015
57.793,0.9468068423429136,0.999003834881611
57.813,0.9468093840799009,0.999003834881611
57.833,0.9470218219489231,0.9990084503302076
57.853,0.9476126178047374,0.9990084503302076
57.873,0.9475418900612417,0.9990084503302076
57.893,0.9476396606473008,0.9990206814886489
57.913,0.9477803246487762,0.9990206814886489
57.933,0.9472627942769548,0.999041199548558
57.953,0.9477077129318728,0.999041199548558
57.973,0.9488013819335017,0.999041199548558
57.993,0.9494232984124944,0.9990363616761945
58.013,0.9506254313607185,0.9990363616761945
58.033,0.9511288598176143,0.9990364173393821
58.053,0.9512154475691107,0.9990364173393821
58.073,0.9515504955265235,0.9990364173393821
58.093,0.9520317852190753,0.9990248432208014
58.113,0.9513959202548006,0.9990248432208014
58.133,0.9518423280387193,0.9990232191513155
58.153,0.9524694681782716,0.9990232191513155
58.173,0.9527966849793393,0.9990232191513155
58.193,0.9526044017769,0.9990421474412926
58.213,0.9527422607404499,0.9990421474412926
58.233,0.9530074233170026,0.9990431056496967
58.253,0.9534508426286129,0.9990431056496967
58.273,0.9533993789353213,0.9990431056496967
58.293,0.9539251117654896,0.9990443511612501
58.313,0.9543775063243701,0.9990443511612501
58.333,0.953993062520174,0.9990407141780526
58.353,0.9543364950967865,0.9990407141780526
58.373,0.9547413207267111,0.9990407141780526
58.393,0.9548763313989138,0.999044634305083
58.413,0.9546025661092908,0.999044634305083
58.433,0.9544393186853802,0.9990441809069995
58.453,0.953595328574587,0.9990441809069995
58.473,0.9536199086479628,0.9990441809069995
58.493,0.9539261563811383,0.9990430008434426
58.513,0.9541557633862177,0.9990430008434426
58.533,0.9542929088319188,0.9990414816502011
58.553,0.9547717389140006,0.9990414816502011
58.573,0.9550554235122265,0.9990414816502011
58.593,0.954678222924573,0.9990284556824112
58.613,0.9550874728806664,0.9990284556824112
58.633,0.9553444455989263,0.9990262328047859
58.653,0.9552949156918578,0.9990262328047859
58.673,0.9550705637446483,0.9990262328047859
58.693,0.9555013225615346,0.9990233031210762
58.713,0.9555016728014218,0.9990233031210762
58.733,0.9559082499502195,0.9990296786590278
58.753,0.9566134695901479,0.9990296786590278
58.773,0.9579506213404182,0.9990296786590278
58.793,0.9592578718227506,0.9990185864079009
58.813,0.9593030864862212,0.9990185864079009
58.833,0.9594737070967758,0.9990219565200015
58.853,0.9591100623190598,0.9990219565200015
58.873,0.9590929292244571,0.9990219565200015
58.893,0.9594534333648249,0.9990285264210252
58.913,0.9597122600958051,0.9990285264210252
58.933,0.960322466302066,0.9990409309310287
58.953,0.9600264292144877,0.9990409309310287
58.973,0.9605564841264037,0.9990409309310287
58.993,0.9614772875206288,0.9990469560553215
59.013,0.9615851711588999,0.9990469560553215
59.033,0.9624810402996354,0.9990280482214353
59.053,0.962643141824513,0.9990280482214353
59.073,0.962300129411456,0.9990280482214353
59.093,0.9610223053442358,0.9990379746230715
59.113,0.9612313007611131,0.9990379746230715
59.133,0.9617469469429728,0.9990435055880956
59.153,0.9626134625862337,0.9990435055880956
59.173,0.9632646240373754,0.9990435055880956
59.193,0.9633958855601203,0.9990533302339815
59.213,0.9643482906096513,0.9990533302339815
59.233,0.9650654884393326,0.999052887835949
59.253,0.965914282005575,0.999052887835949
59.273,0.9660284193125159,0.999052887835949
59.293,0.9665707970465437,0.9990481650396513
59.313,0.9667990255167458,0.9990481650396513
59.333,0.9673355552929255,0.9990491007182613
59.353,0.9678707378141456,0.9990491007182613
59.373,0.9682495600136298,0.9990491007182613
59.393,0.9680513623531432,0.9990620928569347
59.413,0.9684063869816716,0.9990620928569347
59.433,0.9683497952571689,0.9990747195740769
59.453,0.9678733987516783,0.9990747195740769
59.473,0.9679406816076689,0.9990747195740769
59.493,0.9681491760710785,0.9990729371191409
59.513,0.969011516214302,0.9990729371191409
59.533,0.9692178512259509,0.9990791348906409
59.553,0.9692091750658691,0.9990791348906409
59.573,0.9695673049845565,0.9990791348906409
59.593,0.9689602048865047,0.9990743705962158
59.613,0.9684026483341741,0.9990743705962158
59.633,0.968661222389148,0.99907339768984
59.653,0.9691282714822946,0.99907339768984
59.673,0.9695350610061191,0.99907339768984
59.693,0.9701159508809447,0.999079803432382
59.713,0.9695901192802496,0.999079803432382
59.733,0.9699565293226684,0.9990670379768107
59.753,0.9700614353179166,0.9990670379768107
59.773,0.9693992213709142,0.9990670379768107
59.793,0.9691466396007864,0.9990668462215733
59.813,0.9696269865991178,0.9990668462215733
59.833,0.9696409594640709,0.9990674735127083
59.853,0.9697973652693761,0.9990674735127083
59.873,0.9698253500835972,0.9990674735127083
59.893,0.9695796752311369,0.9990615062537065
59.913,0.9697918131355683,0.9990615062537065
59.933,0.9703922239901963,0.9990564750217008
59.953,0.9703964343877619,0.9990564750217008
59.973,0.9704160788868129,0.9990564750217008
59.993,0.9695075363852491,0.9990535687121272
60.013,0.9695150786865603,0.9990535687121272
60.033,0.9698670129735513,0.9990627865523749
60.053,0.9703639427201778,0.9990627865523749
60.073,0.9698464165385225,0.9990627865523749
60.093,0.9700798429495846,0.9990581482715094
60.113,0.9703591980316381,0.9990581482715094
60.133,0.9713102883149628,0.9990562405627331
60.153,0.9711872892275897,0.9990562405627331
60.173,0.9719360308820049,0.9990562405627331
60.193,0.9725397985665385,0.9990437642853645
60.213,0.9727109142673345,0.9990437642853645
60.233,0.9723589559025039,0.9990477687466864
60.253,0.9720947906091677,0.9990477687466864
60.273,0.9724117920779678,0.9990477687466864
60.293,0.972169262703379,0.9990554536951223
60.313,0.9721137010517633,0.9990554536951223
60.333,0.97266531214528,0.99906235357231
60.353,0.9723099567363455,0.99906235357231
60.373,0.9716874955061727,0.99906235357231
60.393,0.9710655658679348,0.999062654867858
60.413,0.9714283718799636,0.999062654867858
60.433,0.9714768566155766,0.9990571355835952
60.453,0.9724253768622734,0.9990571355835952
60.473,0.9722782002570983,0.9990571355835952
60.493,0.9721855231966122,0.9990590571416204
60.513,0.9722935116205303,0.9990590571416204
60.533,0.9728942447084565,0.9990487881406224
60.553,0.972486129331692,0.9990487881406224
60.573,0.9729398905392794,0.9990487881406224
60.593,0.9729412410869411,0.9990403693233632
60.613,0.9726243869611582,0.9990403693233632
60.633,0.9730069572873246,0.9990393642897273
60.653,0.9734272389359772,0.9990393642897273
60.673,0.9736074013243208,0.9990393642897273
60.693,0.9737821733890869,0.999048019354191
60.713,0.9740321643743625,0.999048019354191
60.733,0.974307626941645,0.9990458147324749
60.753,0.9748748808047721,0.9990458147324749
60.773,0.9752822359215203,0.9990458147324749
60.793,0.9760547008023879,0.9990423996938195
60.813,0.9765707351221786,0.9990423996938195
60.833,0.9770536385902812,0.9990508704106092
60.853,0.9773911195159215,0.9990508704106092
60.873,0.9777662991216031,0.9990508704106092
60.893,0.9780679854835317,0.9990523654294279
60.913,0.9782866897100659,0.9990523654294279
60.933,0.9779283270257123,0.9990584515143307
60.953,0.9787389919920884,0.9990584515143307
60.973,0.9784820918813878,0.9990584515143307
60.993,0.9783929329219454,0.9990675514521535
61.013,0.9776886469707431,0.9990675514521535
61.033,0.9778376976203935,0.999072539562638
61.053,0.9773979151779001,0.999072539562638
61.073,0.9774316499626038,0.999072539562638
61.093,0.9773126749621508,0.9990729711505016
61.113,0.9771282397098813,0.9990729711505016
61.133,0.9757454124927011,0.9990717433892821
61.153,0.9756940427325755,0.9990717433892821
61.173,0.9764269165767832,0.9990717433892821
61.193,0.9763366040440798,0.9990683158975483
61.213,0.9757807034542185,0.9990683158975483
61.233,0.9763775857760526,0.9990533486421799
61.253,0.9762212794778433,0.9990533486421799
61.273,0.9772210777284611,0.9990533486421799
61.293,0.9771093220880744,0.9990509998538342
61.313,0.9769102815177079,0.9990509998538342
61.333,0.9768661081821386,0.9990432660034829
61.353,0.9760616837350893,0.9990432660034829
61.373,0.9758337756589373,0.9990432660034829
61.393,0.9756403371213352,0.9990407219013433
61.413,0.975362552043901,0.9990407219013433
61.433,0.9749592299429807,0.9990418654196471
61.453,0.9753757167806741,0.9990418654196471
61.473,0.9747466810079161,0.9990418654196471
61.493,0.9745530395749339,0.999047427909324
61.513,0.9737527841239952,0.999047427909324
61.533,0.9737413124927338,0.9990369495055672
61.553,0.9743496339856307,0.9990369495055672
61.573,0.9746912548120295,0.9990369495055672
61.593,0.9750518502921431,0.9990280694158112
61.613,0.9748151719829017,0.9990280694158112
61.633,0.9745008988292647,0.9990275509306752
61.653,0.9742998769866049,0.9990275509306752
61.673,0.974758331026845,0.9990275509306752
61.693,0.9753501016292373,0.9990221720594717
61.713,0.9757843694183166,0.9990221720594717
61.733,0.9767968032045146,0.999017630432238
61.753,0.9771629683553656,0.999017630432238
61.773,0.9770547457405976,0.999017630432238
61.793,0.9766639219011561,0.999017079652575
61.813,0.976519414111011,0.999017079652575
61.833,0.9759655806312907,0.9990152266553207
61.853,0.9759812824707768,0.9990152266553207
61.873,0.9758587657981544,0.9990152266553207
61.893,0.9757788799766851,0.9990219023617201
61.913,0.9756534011864644,0.9990219023617201
61.933,0.975388407127599,0.9990312567770939
61.953,0.9756645144548703,0.9990312567770939
61.973,0.9755645123727519,0.9990312567770939
61.993,0.9765240352883447,0.9990315621906605
62.013,0.9755664617964864,0.9990315621906605
62.033,0.9761126916677215,0.9990114402737651
62.053,0.9760345200941161,0.9990114402737651
62.073,0.976247902908022,0.9990114402737651
62.093,0.9759949061373696,0.9990094612422562
62.113,0.9766418111967581,0.9990094612422562
62.133,0.976205854282798,0.9990109044596706
62.153,0.9769934486915265,0.9990109044596706
62.173,0.9776386048329665,0.9990109044596706
62.193,0.9771445086571297,0.9990097699826374
62.213,0.977380979647544,0.9990097699826374
62.233,0.9773919548262394,0.9990115216623398
62.253,0.9779161533824349,0.9990115216623398
62.273,0.97758106516479,0.9990115216623398
62.293,0.9783919633081806,0.9990134482083212
62.313,0.9781332599230201,0.9990134482083212
62.333,0.9775902046754564,0.9990229086659985
62.353,0.9764801420490443,0.9990229086659985
62.373,0.9769582433744953,0.9990229086659985
62.393,0.9771232842308702,0.9990223930892174
62.413,0.9775254040558811,0.9990223930892174
62.433,0.9779272750969427,0.9990148456280529
62.453,0.9775870683651688,0.9990148456280529
62.473,0.9786735089507512,0.9990148456280529
62.493,0.97937431498197,0.9990155633563855
62.513,0.9793078263080739,0.9990155633563855
62.533,0.9791069456086634,0.9990039345338507
62.553,0.979286229759754,0.9990039345338507
62.573,0.9795739200528175,0.9990039345338507
62.593,0.9793988033607693,0.9990043606239215
62.613,0.9792930735056793,0.9990043606239215
62.633,0.9797297604598698,0.9990120932618038
62.653,0.9799207316821024,0.9990120932618038
62.673,0.9795864458366151,0.9990120932618038
62.693,0.9792993403081137,0.9990218564198081
62.713,0.9795405329739166,0.9990218564198081
62.733,0.9795140290019333,0.9990144966600477
62.753,0.980082715949978,0.9990144966600477
62.773,0.9802674606830571,0.9990144966600477
62.793,0.9808208198820133,0.9990161905867886
62.813,0.9809227036466714,0.9990161905867886
62.833,0.9814574840290058,0.9990122675678544
62.853,0.9816903927697603,0.9990122675678544
62.873,0.9826743302658991,0.9990122675678544
62.893,0.9827588437051411,0.9990082506627479
62.913,0.9828315373084214,0.9990082506627479
62.933,0.9826562178519601,0.9990169321760326
62.953,0.9827838280619414,0.9990169321760326
62.973,0.982177609921712,0.9990169321760326
62.993,0.9827211752381166,0.9990231764045178
63.013,0.9825248751538429,0.9990231764045178
63.033,0.9824414696328682,0.9990338291330857
63.053,0.9819167155901208,0.9990338291330857
63.073,0.9825431934585511,0.9990338291330857
63.093,0.982234043117937,0.999037399808666
63.113,0.981927774226523,0.999037399808666
63.133,0.9820701190062998,0.9990330160638491
63.153,0.9817736067549857,0.9990330160638491
63.173,0.9810823561149503,0.9990330160638491
63.193,0.9808279765159486,0.9990291216098982
63.213,0.9801912941402572,0.9990291216098982
63.233,0.9801406232942532,0.9990221562473304
63.253,0.9805646909879315,0.9990221562473304
63.273,0.9797987210157507,0.9990221562473304
63.293,0.9792093462066341,0.0
63.313,0.9789961257060885,0.0
63.333,0.9783913676111233,0.0
63.353,0.9762895511550135,0.0
63.373,0.9728056748209318,0.0
63.393,0.9643646049169937,0.0
63.413,0.9524669618719471,0.0
63.433,0.935288872206529,0.0
63.453,0.9138682120179689,0.0
63.473,0.8893994338903628,0.0
63.493,0.8635465125707076,0.0
63.513,0.8370810010956257,0.0
63.533,0.8111198381484707,0.0
63.553,0.7852820541697545,0.0
63.573,0.7593920158940127,0.0
63.593,0.7328391031117345,0.0
63.613,0.7073721447157199,0.0
63.633,0.6829585556884469,0.0
63.653,0.6586703888000481,0.0
63.673,0.6358677073315451,0.0
63.693,0.6127875493276134,0.0
63.713,0.5909916495538833,0.0
63.733,0.5712160213028304,0.0
63.753,0.550465034323917,0.0
63.773,0.5303500447548641,0.0
63.793,0.5114249805662874,0.0
63.813,0.49277676910037765,0.0
63.833,0.4749789747570072,0.0
63.853,0.4584962748663619,0.0
63.873,0.44291655040346545,0.0
63.893,0.4266130359597785,0.0
63.913,0.41123769368227464,0.0
63.933,0.39690864140754195,0.0
63.953,0.383151459699334,0.0
63.973,0.3695974676812724,0.0
63.993,0.3570224066708244,0.0
