Time,X_vel_uav,Y_vel_uav,Z_vel_uav,yaw_vel_uav,X_cmd_vel,Y_cmd_vel,Z_cmd_vel,yaw_cmd_vel
0.0,0.001,-0.008,-0.022,-0.0036191311664879,0.0,0.0,0.0,0.0
0.050307345848817,-0.005,-0.017,-0.008,0.0092097343876957,0.0,0.0,0.0,0.0
0.1509220375464512,-0.005,-0.017,-0.008,0.0046238154172897,-0.0,0.0,0.0,-0.0
0.2515367292440854,0.004,-0.022,0.011,0.0126094324514269,-0.0,0.0,0.0,-0.0
0.3521514209417196,0.004,-0.022,0.011,0.0007415965083055,-0.0,0.0,0.0,-0.0
0.4527661126393538,-0.006,-0.023,-0.016,-0.0013894634321331,-0.0,0.0,0.0,-0.0
0.553380804336988,-0.006,-0.023,-0.016,-0.0142351742833852,-0.0,0.0,0.0,-0.0
0.6539954960346221,-0.002,-0.008,-0.01,-0.0102582871913909,-0.0,0.0,0.0,-0.0
0.7546101877322563,-0.002,-0.008,-0.01,0.0029140610713511,-0.0,0.0,0.0,-0.0
0.8552248794298906,-0.002,0.002,-0.002,-0.0084460210055112,-0.0,0.0,0.0,-0.0
0.9558395711275248,-0.002,0.002,-0.002,-0.0082474630326032,-0.0,0.0,0.0,-0.0
1.056454262825159,-0.002,0.003,0.004,-0.0111495237797498,-0.0,0.0,0.0,-0.0
1.157068954522793,-0.002,0.003,0.004,0.0083687854930758,-0.0,0.0,0.0,-0.0
1.2576836462204273,-0.004,0.016,0.016,-0.005332751199603,-0.0,0.0,0.0,-0.0
1.358298337918061,-0.004,0.016,0.016,-0.0040918053127825,-0.0,0.0,0.0,-0.0
1.4589130296156956,0.0,0.007,0.007,0.0024379850365221,-0.0,0.0,0.0,-0.0
1.5595277213133298,0.0,0.007,0.007,0.0026978857349604,-0.0,0.0,0.0,-0.0
1.660142413010964,0.001,0.0,0.003,0.00574646377936,-0.0,0.0,0.0,-0.0
1.760757104708598,0.001,0.0,0.003,0.0043285642750561,-0.0,1.0,0.0,-0.0
1.8613717964062324,-0.001,0.0,0.001,-0.0046768309548497,-0.0,1.0,0.0,-0.0
1.9619864881038664,-0.001,0.0,0.001,0.006007180083543,-0.0,1.0,0.0,-0.0
2.0626011798015007,-0.008,0.118,-0.003,0.0037371064536273,-0.0,1.0,0.0,-0.0
2.1632158714991347,-0.008,0.118,-0.003,-0.0034111901186406,-0.0,1.0,0.0,-0.0
