Time,X_vel_uav,Y_vel_uav,Z_vel_uav,yaw_vel_uav,X_cmd_vel,Y_cmd_vel,Z_cmd_vel,yaw_cmd_vel
0.0,0.007,0.0,0.012,-0.0066541726700961,0.0,0.0,-0.0,-0.0
0.0500670999087386,0.007,0.0,0.012,-0.0033466224558651,0.0,0.0,-0.0,-0.0
0.1502012997262158,-0.001,-0.008,0.007,-0.0007270236965268,0.0,0.0,-0.0,-0.0
0.250335499543693,-0.001,-0.008,0.007,-0.0087741976603865,0.0,0.0,-0.0,-0.0
0.3504696993611703,0.008,-0.004,-0.007,-0.011934757232666,0.0,0.0,-0.0,-0.0
0.4506038991786474,0.008,-0.004,-0.007,0.0048124035820364,0.0,0.0,-0.0,-0.0
0.5507380989961247,-0.003,0.0,0.015,-0.0029465125408023,0.0,0.0,-0.0,-0.0
0.6508722988136019,-0.003,0.0,0.015,0.004443044308573,0.0,0.0,-0.0,-0.0
0.7510064986310792,-0.004,0.002,0.027,-0.0032556641381233,0.0,0.0,-0.0,-0.0
0.8511406984485563,-0.004,0.002,0.027,-0.003711883444339,0.0,0.0,-0.0,-0.0
0.9512748982660336,0.006,0.003,0.008,-0.0003559144679456,0.0,0.0,-0.0,-0.0
1.051409098083511,0.006,0.003,0.008,0.0037433800753206,0.0,0.0,-0.0,-0.0
1.151543297900988,0.003,0.005,0.008,-0.0012545934878289,0.0,0.0,-0.0,-0.0
1.2516774977184653,0.003,0.005,0.008,-0.0052518714219331,0.0,0.0,-0.0,-0.0
1.3518116975359424,-0.002,0.007,0.008,0.005436829291284,0.0,0.0,-0.0,-0.0
1.4519458973534196,-0.002,0.007,0.008,-0.0047260224819183,0.0,0.0,-0.0,-0.0
1.5520800971708968,-0.01,0.0,0.02,-0.0017891670577228,0.0,0.0,-0.0,-0.0
1.6522142969883742,-0.01,0.0,0.02,-0.0029034167528152,0.0,0.0,-0.0,-0.0
1.7523484968058514,-0.003,0.009,0.005,-0.0110016968101263,0.0,0.0,-0.0,-0.0
1.8524826966233283,-0.003,0.009,0.005,0.019962303340435,0.0,0.0,-0.0,-0.0
1.9526168964408055,0.0,0.002,0.011,-0.0136813661083579,0.0,0.0,-0.0,-0.0
2.052751096258283,0.0,0.002,0.011,0.0007440656190738,0.0,0.0,-0.0,-0.0
2.1528852960757603,0.004,-0.008,0.0209999999999999,0.004606993868947,0.0,0.0,-0.0,-0.0
2.253019495893237,0.004,-0.008,0.0209999999999999,0.0127141708508133,0.0,0.0,-0.0,-0.0
2.353153695710714,0.003,-0.013,0.024,0.0165198445320129,0.0,0.0,-0.0,-0.0
2.453287895528192,0.003,-0.013,0.024,0.0043270494788885,0.0,0.0,-0.0,-0.0
2.553422095345669,-0.005,-0.012,0.022,0.0047717317938804,0.0,0.0,-0.0,-0.0
2.6535562951631464,-0.005,-0.012,0.022,0.0062702377326786,0.0,0.0,-0.0,-0.0
2.753690494980624,-0.002,0.003,0.01,0.0018153376877307,0.0,0.0,-0.0,-0.0
2.8538246947981007,-0.002,0.003,0.01,0.0055258031934499,0.0,0.0,-0.0,-0.0
2.953958894615578,-0.007,0.004,0.011,0.0037369024939835,0.0,0.0,-0.0,-0.0
3.054093094433055,-0.007,0.004,0.011,0.0100511312484741,0.0,0.0,-0.0,-0.0
3.1542272942505325,-0.009,0.006,-0.002,-0.0042610205709934,0.0,0.0,-0.0,-0.0
3.254361494068009,-0.009,0.006,-0.002,-0.0050976816564798,0.0,0.0,-0.0,-0.0
3.354495693885487,-0.007,0.006,-0.003,0.0094025954604148,0.0,0.0,-0.0,-0.0
3.454629893702964,-0.007,0.006,-0.003,-0.0030698776245117,0.0,0.0,-0.0,-0.0
3.554764093520441,-0.011,0.015,-0.018,0.0090946471318602,0.0,0.0,-0.0,-0.0
3.654898293337919,-0.011,0.015,-0.018,0.0003629771526902,0.0,0.0,-0.0,-0.0
3.755032493155396,-0.006,0.015,-0.0289999999999999,0.0006923110922798,0.0,0.0,-0.0,-0.0
3.855166692972873,-0.006,0.015,-0.0289999999999999,0.0077789663337171,0.0,0.0,-0.0,-0.0
3.95530089279035,-0.004,0.018,-0.039,0.0091814380139112,0.0,0.0,-0.0,-0.0
4.055435092607827,-0.004,0.018,-0.039,-0.0004313404206186,0.0,0.0,-0.0,-0.0
4.155569292425304,-0.001,0.015,-0.037,-0.0033769102301448,0.0,0.0,-0.0,-0.0
4.255703492242782,-0.001,0.015,-0.037,-0.0083240158855915,0.0,0.0,-0.0,-0.0
4.355837692060259,-0.007,0.005,-0.023,-0.0036892022471874,0.0,0.0,-0.0,-0.0
4.455971891877736,-0.007,0.005,-0.023,-0.0018892349908128,0.0,0.0,-0.0,-0.0
4.556106091695214,-0.007,0.006,-0.007,0.0057191736996173,0.0,0.0,-0.0,-0.0
4.656240291512691,-0.007,0.006,-0.007,0.000898040831089,0.0,0.0,-0.0,-0.0
4.756374491330168,-0.004,0.012,-0.003,0.0068046478554606,0.0,0.0,-0.0,-0.0
4.856508691147645,-0.004,0.012,-0.003,0.0078632999211549,0.0,0.0,-0.0,-0.0
4.956642890965123,-0.004,0.017,-0.002,0.0067169312387704,0.0,0.0,-0.0,-0.0
5.0567770907826,-0.004,0.017,-0.002,0.0048914072103798,0.0,0.0,-0.0,-0.0
5.1569112906000765,-0.008,0.012,-0.007,-0.0068711969070136,0.0,0.0,-0.0,-0.0
5.257045490417554,-0.008,0.012,-0.007,0.008469620719552,0.0,0.0,-0.0,-0.0
5.357179690235031,-0.01,0.007,-0.007,-0.0030958857387304,0.0,0.0,-0.0,-0.0
5.457313890052508,-0.01,0.007,-0.007,0.0033363574184477,0.0,0.0,-0.0,-0.0
