Time,X_vel_uav,Y_vel_uav,Z_vel_uav,yaw_vel_uav,X_cmd_vel,Y_cmd_vel,Z_cmd_vel,yaw_cmd_vel
0.0,-0.004,0.034,0.009,-0.0065803439356386,0.0,0.0,0.0,0.0
0.0501914571228641,-0.004,0.034,0.009,0.0131088634952902,0.0,0.0,0.0,0.0
0.1505743713685924,0.0209999999999999,0.009,-0.008,0.0039634546265006,0.0,-0.0,0.0,-0.0
0.2509572856143207,0.0209999999999999,0.009,-0.008,-0.0118394484743475,0.0,-0.0,0.0,-0.0
0.351340199860049,0.015,-0.01,-0.013,0.0003118792083114,0.0,-0.0,0.0,-0.0
0.4517231141057773,0.015,-0.01,-0.013,-0.0107886539772152,0.0,-0.0,0.0,-0.0
0.5521060283515056,-0.01,-0.031,-0.019,0.0089456308633089,0.0,-0.0,0.0,-0.0
0.6524889425972339,-0.01,-0.031,-0.019,-0.0034471745602786,0.0,-0.0,0.0,-0.0
0.702680399720098,-0.012,-0.014,-0.008,-0.0113658355548977,0.0,-0.0,0.0,-0.0
0.8030633139658263,-0.012,-0.014,-0.008,-0.0012077307328581,0.0,-0.0,0.0,-0.0
0.9034462282115546,-0.008,0.003,0.005,-0.0114408489316701,0.0,-0.0,0.0,-0.0
1.003829142457283,-0.008,0.003,0.005,0.0048663113266229,0.0,-0.0,0.0,-0.0
1.1042120567030111,-0.007,-0.006,0.011,0.0016146000707522,0.0,-0.0,0.0,-0.0
1.2045949709487394,-0.007,-0.006,0.011,0.0043595172464847,0.0,-0.0,0.0,-0.0
1.3049778851944678,-0.003,-0.01,-0.012,-0.0138056967407464,0.0,-0.0,0.0,-0.0
1.405360799440196,-0.003,-0.01,-0.012,0.0108412383124232,0.0,-0.0,0.0,-0.0
1.5057437136859244,-0.009,-0.002,-0.004,-0.000531333964318,0.0,-0.0,0.0,-0.0
1.6061266279316526,-0.009,-0.002,-0.004,-0.0007831188850104,0.0,-0.0,0.0,-0.0
1.7065095421773808,-0.006,0.01,-0.003,-5.3835101425647736e-06,0.0,-0.0,0.0,-0.0
1.8068924564231088,-0.006,0.01,-0.003,-0.0042494884692132,0.0,-0.0,0.0,-0.0
1.9072753706688372,0.009,0.001,0.009,-0.0051963999867439,0.0,-0.0,0.0,-0.0
2.007658284914566,0.009,0.001,0.009,-0.0032430805731564,0.0,-0.0,0.0,-0.0
2.108041199160294,-0.002,-0.038,-0.0409999999999999,-0.0038341844920068,0.0,-0.0,0.0,-0.0
2.2084241134060223,-0.002,-0.038,-0.0409999999999999,0.0019984357059001,0.0,-0.0,0.0,-0.0
2.3088070276517505,0.002,-0.018,-0.016,-0.0052095581777393,-0.0,0.0,0.0,1.0
2.4091899418974787,0.002,-0.018,-0.016,0.8866927623748779,-0.0,0.0,0.0,1.0
2.509572856143208,0.028,-0.008,-0.024,1.0911996364593506,-0.0,0.0,0.0,1.0
2.609955770388936,0.028,-0.008,-0.024,1.128950595855713,-0.0,0.0,0.0,1.0
2.710338684634664,-0.001,0.002,-0.014,1.147405743598938,-0.0,0.0,0.0,1.0
2.810721598880392,-0.001,0.002,-0.014,1.1365370750427246,-0.0,0.0,0.0,1.0
2.91110451312612,-0.025,-0.009,0.033,1.1395361423492432,-0.0,0.0,0.0,1.0
3.011487427371849,-0.025,-0.009,0.033,1.151010274887085,-0.0,0.0,0.0,1.0
3.111870341617577,-0.017,0.0,0.031,1.138847589492798,-0.0,0.0,0.0,1.0
3.212253255863305,-0.017,0.0,0.031,1.1382298469543457,-0.0,0.0,0.0,1.0
3.312636170109033,-0.026,0.013,0.011,1.1400129795074463,-0.0,0.0,0.0,1.0
3.4130190843547616,-0.026,0.013,0.011,1.1498475074768066,-0.0,0.0,0.0,1.0
3.5134019986004903,-0.048,0.049,0.004,1.1662137508392334,-0.0,0.0,0.0,1.0
